,video_id,time,event,event_attributes
7968,cfbe2e94_1,3391.8650000000007,start_play,"['pass', 'openplay']"
7969,cfbe2e94_1,3392.0150000000003,end_play,"['pass', 'openplay']"
10206,cfbe2e94_1,3392.960669791002,end,
10207,cfbe2e94_1,3424.8727206665644,start,
7970,cfbe2e94_1,3425.465,start_play,"['pass', 'openplay']"
7971,cfbe2e94_1,3425.615,end_play,"['pass', 'openplay']"
7972,cfbe2e94_1,3428.505,start_play,"['pass', 'openplay']"
7973,cfbe2e94_1,3428.6549999999997,end_play,"['pass', 'openplay']"
10210,cfbe2e94_1,3429.614467124766,end,
10211,cfbe2e94_1,3457.3769044059027,start,
7974,cfbe2e94_1,3459.2650000000003,start_play,"['pass', 'freekick']"
7975,cfbe2e94_1,3459.415,end_play,"['pass', 'freekick']"
10213,cfbe2e94_1,3459.8769044059027,end,
10214,cfbe2e94_1,3462.3409492430974,start,
7976,cfbe2e94_1,3463.03,start_challenge,['ball_action_forced']
7977,cfbe2e94_1,3463.3300000000004,end_challenge,['ball_action_forced']
10216,cfbe2e94_1,3464.8409492430974,end,
10217,cfbe2e94_1,3466.744017435544,start,
7978,cfbe2e94_1,3468.11,start_challenge,['ball_action_forced']
7979,cfbe2e94_1,3468.4100000000003,end_challenge,['ball_action_forced']
10219,cfbe2e94_1,3469.244017435544,end,
10220,cfbe2e94_1,3472.0905674872192,start,
7980,cfbe2e94_1,3473.665,start_play,"['pass', 'openplay']"
7981,cfbe2e94_1,3473.8149999999996,end_play,"['pass', 'openplay']"
10222,cfbe2e94_1,3474.5905674872192,end,
10223,cfbe2e94_1,3510.852516971325,start,
7982,cfbe2e94_1,3511.3050000000003,start_play,"['pass', 'openplay']"
7983,cfbe2e94_1,3511.455,end_play,"['pass', 'openplay']"
10225,cfbe2e94_1,3513.352516971325,end,
10226,cfbe2e94_1,3518.595604443205,start,
7984,cfbe2e94_1,3520.3450000000003,start_throwin,['pass']
7985,cfbe2e94_1,3520.495,end_throwin,['pass']
10228,cfbe2e94_1,3521.095604443205,end,
10229,cfbe2e94_1,3523.2714600899,start,
7986,cfbe2e94_1,3524.3450000000003,start_play,"['pass', 'openplay']"
7987,cfbe2e94_1,3524.495,end_play,"['pass', 'openplay']"
10231,cfbe2e94_1,3525.7714600899,end,
10232,cfbe2e94_1,3561.3358962610764,start,
7988,cfbe2e94_1,3562.585,start_play,"['pass', 'freekick']"
7989,cfbe2e94_1,3562.7349999999997,end_play,"['pass', 'freekick']"
10234,cfbe2e94_1,3563.8358962610764,end,
10235,cfbe2e94_1,3572.5007270923616,start,
7990,cfbe2e94_1,3574.2650000000003,start_throwin,['pass']
7991,cfbe2e94_1,3574.415,end_throwin,['pass']
10237,cfbe2e94_1,3575.0007270923616,end,
10238,ecf251d4_0,198.03798444615737,start,
7992,ecf251d4_0,198.792,start_play,"['pass', 'openplay']"
7993,ecf251d4_0,198.94199999999998,end_play,"['pass', 'openplay']"
10240,ecf251d4_0,200.53798444615737,end,
10241,ecf251d4_0,203.34011671907444,start,
7994,ecf251d4_0,204.472,start_play,"['pass', 'openplay']"
7995,ecf251d4_0,204.62199999999999,end_play,"['pass', 'openplay']"
7996,ecf251d4_0,206.27200000000002,start_play,"['pass', 'openplay']"
7997,ecf251d4_0,206.422,end_play,"['pass', 'openplay']"
10244,ecf251d4_0,208.09289411306665,end,
10245,ecf251d4_0,217.7630141013296,start,
7998,ecf251d4_0,218.27200000000002,start_throwin,['pass']
7999,ecf251d4_0,218.422,end_throwin,['pass']
10247,ecf251d4_0,220.2630141013296,end,
10248,ecf251d4_0,222.4452266928517,start,
8000,ecf251d4_0,222.83200000000002,start_play,"['pass', 'openplay']"
8001,ecf251d4_0,222.982,end_play,"['pass', 'openplay']"
8002,ecf251d4_0,225.312,start_play,"['pass', 'openplay']"
8003,ecf251d4_0,225.462,end_play,"['pass', 'openplay']"
10251,ecf251d4_0,226.4511817516273,end,
10252,ecf251d4_0,228.39293256474053,start,
8004,ecf251d4_0,229.072,start_play,"['pass', 'openplay']"
8005,ecf251d4_0,229.22199999999998,end_play,"['pass', 'openplay']"
8006,ecf251d4_0,231.632,start_play,"['pass', 'openplay']"
8007,ecf251d4_0,231.78199999999998,end_play,"['pass', 'openplay']"
10255,ecf251d4_0,233.00612136357992,end,
10256,ecf251d4_0,233.13267575385967,start,
8008,ecf251d4_0,234.192,start_play,"['pass', 'openplay']"
8009,ecf251d4_0,234.34199999999998,end_play,"['pass', 'openplay']"
10258,ecf251d4_0,235.63267575385967,end,
10259,ecf251d4_0,237.0205142850975,start,
8010,ecf251d4_0,237.472,start_play,"['pass', 'openplay']"
8011,ecf251d4_0,237.62199999999999,end_play,"['pass', 'openplay']"
10261,ecf251d4_0,239.5205142850975,end,
10262,ecf251d4_0,240.9277612989364,start,
8012,ecf251d4_0,242.83200000000002,start_play,"['pass', 'openplay']"
8013,ecf251d4_0,242.982,end_play,"['pass', 'openplay']"
10264,ecf251d4_0,243.4277612989364,end,
10265,ecf251d4_0,243.44640687952247,start,
8014,ecf251d4_0,245.232,start_play,"['pass', 'openplay']"
8015,ecf251d4_0,245.38199999999998,end_play,"['pass', 'openplay']"
10267,ecf251d4_0,245.94640687952247,end,
10268,ecf251d4_0,252.1024537374315,start,
8016,ecf251d4_0,252.71200000000002,start_play,"['pass', 'openplay']"
8017,ecf251d4_0,252.862,end_play,"['pass', 'openplay']"
10270,ecf251d4_0,254.6024537374315,end,
10271,ecf251d4_0,259.8098664766148,start,
8018,ecf251d4_0,260.512,start_throwin,['pass']
8019,ecf251d4_0,260.662,end_throwin,['pass']
10273,ecf251d4_0,262.3098664766148,end,
10274,ecf251d4_0,264.0184473368931,start,
8020,ecf251d4_0,264.35200000000003,start_play,"['pass', 'openplay']"
8021,ecf251d4_0,264.502,end_play,"['pass', 'openplay']"
8022,ecf251d4_0,266.552,start_play,"['pass', 'openplay']"
8023,ecf251d4_0,266.702,end_play,"['pass', 'openplay']"
10277,ecf251d4_0,268.4458219899034,end,
10278,ecf251d4_0,270.27002018776284,start,
8024,ecf251d4_0,271.112,start_play,"['pass', 'openplay']"
8025,ecf251d4_0,271.262,end_play,"['pass', 'openplay']"
10280,ecf251d4_0,272.77002018776284,end,
10281,ecf251d4_0,274.053899599687,start,
8026,ecf251d4_0,274.752,start_play,"['pass', 'openplay']"
8027,ecf251d4_0,274.902,end_play,"['pass', 'openplay']"
8028,ecf251d4_0,277.752,start_play,"['pass', 'openplay']"
8029,ecf251d4_0,277.902,end_play,"['pass', 'openplay']"
10284,ecf251d4_0,278.4280665239772,end,
10285,ecf251d4_0,279.6548657362568,start,
8030,ecf251d4_0,280.517,start_challenge,['possession_retained']
8031,ecf251d4_0,280.81699999999995,end_challenge,['possession_retained']
8032,ecf251d4_0,282.152,start_play,"['pass', 'openplay']"
8033,ecf251d4_0,282.30199999999996,end_play,"['pass', 'openplay']"
10288,ecf251d4_0,283.6759484984309,end,
10289,ecf251d4_0,291.49414214697515,start,
8034,ecf251d4_0,292.557,start_challenge,['opponent_dispossessed']
8035,ecf251d4_0,292.85699999999997,end_challenge,['opponent_dispossessed']
10291,ecf251d4_0,293.99414214697515,end,
10292,ecf251d4_0,307.2386444896837,start,
8036,ecf251d4_0,308.152,start_play,"['pass', 'openplay']"
8037,ecf251d4_0,308.30199999999996,end_play,"['pass', 'openplay']"
10294,ecf251d4_0,309.7386444896837,end,
10295,ecf251d4_0,310.32319727203816,start,
8038,ecf251d4_0,311.03200000000004,start_play,"['pass', 'openplay']"
8039,ecf251d4_0,311.182,end_play,"['pass', 'openplay']"
8040,ecf251d4_0,314.03200000000004,start_play,"['pass', 'openplay']"
8041,ecf251d4_0,314.182,end_play,"['pass', 'openplay']"
10298,ecf251d4_0,315.28245556476816,end,
10299,ecf251d4_0,372.87226114412215,start,
8042,ecf251d4_0,373.47200000000004,start_play,"['pass', 'openplay']"
8043,ecf251d4_0,373.622,end_play,"['pass', 'openplay']"
10301,ecf251d4_0,375.37226114412215,end,
10302,ecf251d4_0,380.2152325192982,start,
8044,ecf251d4_0,380.632,start_play,"['pass', 'openplay']"
8045,ecf251d4_0,380.782,end_play,"['pass', 'openplay']"
10304,ecf251d4_0,382.7152325192982,end,
10305,ecf251d4_0,384.4475627286281,start,
8046,ecf251d4_0,385.357,start_challenge,['fouled']
8047,ecf251d4_0,385.657,end_challenge,['fouled']
10307,ecf251d4_0,386.9475627286281,end,
10308,ecf251d4_0,393.4157877946871,start,
8048,ecf251d4_0,394.392,start_play,"['pass', 'freekick']"
8049,ecf251d4_0,394.542,end_play,"['pass', 'freekick']"
10310,ecf251d4_0,395.9157877946871,end,
10311,ecf251d4_0,396.9713717334749,start,
8050,ecf251d4_0,397.392,start_play,"['pass', 'openplay']"
8051,ecf251d4_0,397.542,end_play,"['pass', 'openplay']"
10313,ecf251d4_0,399.4713717334749,end,
10314,ecf251d4_0,399.5660945084759,start,
8052,ecf251d4_0,400.432,start_play,"['pass', 'openplay']"
8053,ecf251d4_0,400.582,end_play,"['pass', 'openplay']"
8054,ecf251d4_0,402.432,start_play,"['pass', 'openplay']"
8055,ecf251d4_0,402.582,end_play,"['pass', 'openplay']"
10317,ecf251d4_0,403.8384094806885,end,
10318,ecf251d4_0,404.3499543214589,start,
8056,ecf251d4_0,405.632,start_play,"['pass', 'openplay']"
8057,ecf251d4_0,405.782,end_play,"['pass', 'openplay']"
10320,ecf251d4_0,406.8499543214589,end,
10321,ecf251d4_0,424.70702401170695,start,
8058,ecf251d4_0,425.03700000000003,start_challenge,['ball_action_forced']
8059,ecf251d4_0,425.337,end_challenge,['ball_action_forced']
10323,ecf251d4_0,427.20702401170695,end,
10324,ecf251d4_0,428.3870843783509,start,
8060,ecf251d4_0,429.197,start_challenge,['opponent_dispossessed']
8061,ecf251d4_0,429.49699999999996,end_challenge,['opponent_dispossessed']
10326,ecf251d4_0,430.8870843783509,end,
10327,ecf251d4_0,433.12465035382553,start,
8062,ecf251d4_0,434.79200000000003,start_throwin,['pass']
8063,ecf251d4_0,434.942,end_throwin,['pass']
8064,ecf251d4_0,436.432,start_play,"['pass', 'openplay']"
8065,ecf251d4_0,436.582,end_play,"['pass', 'openplay']"
8066,ecf251d4_0,438.91200000000003,start_play,"['pass', 'openplay']"
8067,ecf251d4_0,439.062,end_play,"['pass', 'openplay']"
10331,ecf251d4_0,439.9369196295526,end,
10332,ecf251d4_0,439.9689372335082,start,
8068,ecf251d4_0,441.312,start_play,"['pass', 'openplay']"
8069,ecf251d4_0,441.462,end_play,"['pass', 'openplay']"
8070,ecf251d4_0,442.432,start_play,"['pass', 'openplay']"
8071,ecf251d4_0,442.582,end_play,"['pass', 'openplay']"
8072,ecf251d4_0,445.512,start_play,"['pass', 'openplay']"
8073,ecf251d4_0,445.662,end_play,"['pass', 'openplay']"
10336,ecf251d4_0,446.732622572886,end,
10337,ecf251d4_0,448.8155725470094,start,
8074,ecf251d4_0,449.392,start_play,"['pass', 'openplay']"
8075,ecf251d4_0,449.542,end_play,"['pass', 'openplay']"
8076,ecf251d4_0,451.992,start_play,"['pass', 'openplay']"
8077,ecf251d4_0,452.142,end_play,"['pass', 'openplay']"
10340,ecf251d4_0,452.8220904853612,end,
10341,ecf251d4_0,454.8412261804045,start,
8078,ecf251d4_0,456.592,start_play,"['pass', 'openplay']"
8079,ecf251d4_0,456.74199999999996,end_play,"['pass', 'openplay']"
10343,ecf251d4_0,457.3412261804045,end,
10344,ecf251d4_0,459.3314973320744,start,
8080,ecf251d4_0,459.712,start_play,"['pass', 'openplay']"
8081,ecf251d4_0,459.86199999999997,end_play,"['pass', 'openplay']"
8082,ecf251d4_0,462.192,start_play,"['pass', 'openplay']"
8083,ecf251d4_0,462.342,end_play,"['pass', 'openplay']"
10347,ecf251d4_0,463.1125298922668,end,
10348,ecf251d4_0,465.3597283138557,start,
8084,ecf251d4_0,466.592,start_play,"['pass', 'openplay']"
8085,ecf251d4_0,466.74199999999996,end_play,"['pass', 'openplay']"
8086,ecf251d4_0,469.312,start_play,"['pass', 'openplay']"
8087,ecf251d4_0,469.462,end_play,"['pass', 'openplay']"
10351,ecf251d4_0,470.2025235064027,end,
10352,ecf251d4_0,470.3972482921974,start,
8088,ecf251d4_0,472.152,start_play,"['pass', 'openplay']"
8089,ecf251d4_0,472.30199999999996,end_play,"['pass', 'openplay']"
8090,ecf251d4_0,473.752,start_play,"['pass', 'openplay']"
8091,ecf251d4_0,473.902,end_play,"['pass', 'openplay']"
10355,ecf251d4_0,475.21530011293146,end,
10356,ecf251d4_0,475.562760302091,start,
8092,ecf251d4_0,476.47200000000004,start_play,"['pass', 'openplay']"
8093,ecf251d4_0,476.622,end_play,"['pass', 'openplay']"
10358,ecf251d4_0,478.062760302091,end,
10359,ecf251d4_0,487.7619110172926,start,
8094,ecf251d4_0,489.552,start_throwin,['pass']
8095,ecf251d4_0,489.702,end_throwin,['pass']
10361,ecf251d4_0,490.2619110172926,end,
10362,ecf251d4_0,490.3415317786881,start,
8096,ecf251d4_0,491.952,start_play,"['pass', 'openplay']"
8097,ecf251d4_0,492.102,end_play,"['pass', 'openplay']"
8098,ecf251d4_0,493.79200000000003,start_play,"['pass', 'openplay']"
8099,ecf251d4_0,493.942,end_play,"['pass', 'openplay']"
10365,ecf251d4_0,495.3104741774874,end,
10366,ecf251d4_0,495.61342889695067,start,
8100,ecf251d4_0,496.232,start_play,"['pass', 'openplay']"
8101,ecf251d4_0,496.382,end_play,"['pass', 'openplay']"
8102,ecf251d4_0,498.112,start_play,"['pass', 'openplay']"
8103,ecf251d4_0,498.262,end_play,"['pass', 'openplay']"
10369,ecf251d4_0,499.3118693778565,end,
10370,ecf251d4_0,501.191506342748,start,
8104,ecf251d4_0,501.71700000000004,start_challenge,['opponent_dispossessed']
8105,ecf251d4_0,502.017,end_challenge,['opponent_dispossessed']
8106,ecf251d4_0,505.35200000000003,start_throwin,['pass']
8107,ecf251d4_0,505.502,end_throwin,['pass']
10373,ecf251d4_0,505.99036729341975,end,
10374,ecf251d4_0,514.8669810905228,start,
8108,ecf251d4_0,515.232,start_play,"['pass', 'openplay']"
8109,ecf251d4_0,515.3820000000001,end_play,"['pass', 'openplay']"
8110,ecf251d4_0,517.512,start_play,"['pass', 'openplay']"
8111,ecf251d4_0,517.662,end_play,"['pass', 'openplay']"
10377,ecf251d4_0,518.9006037784386,end,
10378,ecf251d4_0,535.1474938499236,start,
8112,ecf251d4_0,535.512,start_play,"['pass', 'freekick']"
8113,ecf251d4_0,535.662,end_play,"['pass', 'freekick']"
10380,ecf251d4_0,537.6474938499236,end,
10381,ecf251d4_0,539.5952373835667,start,
8114,ecf251d4_0,540.592,start_play,"['pass', 'openplay']"
8115,ecf251d4_0,540.7420000000001,end_play,"['pass', 'openplay']"
8116,ecf251d4_0,542.672,start_play,"['pass', 'openplay']"
8117,ecf251d4_0,542.8220000000001,end_play,"['pass', 'openplay']"
8118,ecf251d4_0,546.3119999999999,start_play,"['pass', 'openplay']"
8119,ecf251d4_0,546.462,end_play,"['pass', 'openplay']"
10385,ecf251d4_0,546.8536192468323,end,
10386,ecf251d4_0,548.7277718363799,start,
8120,ecf251d4_0,550.2719999999999,start_play,"['pass', 'openplay']"
8121,ecf251d4_0,550.422,end_play,"['pass', 'openplay']"
10388,ecf251d4_0,551.2277718363799,end,
10389,ecf251d4_0,552.2913341540624,start,
8122,ecf251d4_0,554.112,start_play,"['pass', 'openplay']"
8123,ecf251d4_0,554.2620000000001,end_play,"['pass', 'openplay']"
10391,ecf251d4_0,554.7913341540624,end,
10392,ecf251d4_0,565.9504383357877,start,
8124,ecf251d4_0,567.472,start_play,"['pass', 'openplay']"
8125,ecf251d4_0,567.6220000000001,end_play,"['pass', 'openplay']"
10394,ecf251d4_0,568.4504383357877,end,
10395,ecf251d4_0,571.7688371222223,start,
8126,ecf251d4_0,573.592,start_play,"['pass', 'openplay']"
8127,ecf251d4_0,573.7420000000001,end_play,"['pass', 'openplay']"
10397,ecf251d4_0,574.2688371222223,end,
10398,ecf251d4_0,574.8275714049698,start,
8128,ecf251d4_0,576.3119999999999,start_play,"['pass', 'openplay']"
8129,ecf251d4_0,576.462,end_play,"['pass', 'openplay']"
10400,ecf251d4_0,577.3275714049698,end,
10401,ecf251d4_0,578.351247090675,start,
8130,ecf251d4_0,579.672,start_play,"['pass', 'openplay']"
8131,ecf251d4_0,579.8220000000001,end_play,"['pass', 'openplay']"
10403,ecf251d4_0,580.851247090675,end,
10404,ecf251d4_0,581.1560507437929,start,
8132,ecf251d4_0,583.0719999999999,start_play,"['pass', 'openplay']"
8133,ecf251d4_0,583.222,end_play,"['pass', 'openplay']"
10406,ecf251d4_0,583.6560507437929,end,
10407,ecf251d4_0,584.6826542757668,start,
8134,ecf251d4_0,585.512,start_play,"['pass', 'openplay']"
8135,ecf251d4_0,585.662,end_play,"['pass', 'openplay']"
8136,ecf251d4_0,587.5970000000001,start_challenge,['ball_action_forced']
8137,ecf251d4_0,587.897,end_challenge,['ball_action_forced']
8138,ecf251d4_0,588.952,start_play,"['pass', 'openplay']"
8139,ecf251d4_0,589.1020000000001,end_play,"['pass', 'openplay']"
10411,ecf251d4_0,590.7743869556509,end,
10412,ecf251d4_0,594.6965216908934,start,
8140,ecf251d4_0,595.832,start_play,"['pass', 'openplay']"
8141,ecf251d4_0,595.9820000000001,end_play,"['pass', 'openplay']"
8142,ecf251d4_0,598.112,start_play,"['pass', 'openplay']"
8143,ecf251d4_0,598.2620000000001,end_play,"['pass', 'openplay']"
10415,ecf251d4_0,598.9460319559225,end,
10416,ecf251d4_0,602.1461090424455,start,
8144,ecf251d4_0,603.192,start_play,"['pass', 'openplay']"
8145,ecf251d4_0,603.3420000000001,end_play,"['pass', 'openplay']"
10418,ecf251d4_0,604.6461090424455,end,
10419,ecf251d4_0,606.8668035358796,start,
8146,ecf251d4_0,607.3119999999999,start_play,"['pass', 'openplay']"
8147,ecf251d4_0,607.462,end_play,"['pass', 'openplay']"
8148,ecf251d4_0,608.917,start_challenge,['fouled']
8149,ecf251d4_0,609.217,end_challenge,['fouled']
10422,ecf251d4_0,610.5673406781573,end,
10423,ecf251d4_0,630.8215976459383,start,
8150,ecf251d4_0,631.712,start_play,"['pass', 'freekick']"
8151,ecf251d4_0,631.8620000000001,end_play,"['pass', 'freekick']"
8152,ecf251d4_0,633.632,start_play,"['pass', 'openplay']"
8153,ecf251d4_0,633.782,end_play,"['pass', 'openplay']"
10426,ecf251d4_0,634.8346136058929,end,
10427,ecf251d4_0,635.1098580857661,start,
8154,ecf251d4_0,635.832,start_play,"['pass', 'openplay']"
8155,ecf251d4_0,635.9820000000001,end_play,"['pass', 'openplay']"
10429,ecf251d4_0,637.6098580857661,end,
10430,ecf251d4_0,641.1184253154122,start,
8156,ecf251d4_0,642.832,start_play,"['pass', 'openplay']"
8157,ecf251d4_0,642.9820000000001,end_play,"['pass', 'openplay']"
10432,ecf251d4_0,643.6184253154122,end,
10433,ecf251d4_0,646.2040719891772,start,
8158,ecf251d4_0,647.232,start_play,"['pass', 'openplay']"
8159,ecf251d4_0,647.3820000000001,end_play,"['pass', 'openplay']"
8160,ecf251d4_0,649.872,start_play,"['pass', 'openplay']"
8161,ecf251d4_0,650.022,end_play,"['pass', 'openplay']"
10436,ecf251d4_0,650.3811828285187,end,
10437,ecf251d4_0,654.0686903714293,start,
8162,ecf251d4_0,654.752,start_play,"['pass', 'openplay']"
8163,ecf251d4_0,654.902,end_play,"['pass', 'openplay']"
10439,ecf251d4_0,656.5686903714293,end,
10440,ecf251d4_0,708.3592881125537,start,
8164,ecf251d4_0,709.232,start_play,"['pass', 'openplay']"
8165,ecf251d4_0,709.3820000000001,end_play,"['pass', 'openplay']"
8166,ecf251d4_0,711.6320000000001,start_play,"['pass', 'openplay']"
8167,ecf251d4_0,711.7820000000002,end_play,"['pass', 'openplay']"
10443,ecf251d4_0,712.6390127571076,end,
10444,ecf251d4_0,713.1950871527415,start,
8168,ecf251d4_0,713.912,start_play,"['pass', 'openplay']"
8169,ecf251d4_0,714.0620000000001,end_play,"['pass', 'openplay']"
10446,ecf251d4_0,715.6950871527415,end,
10447,ecf251d4_0,716.8027205266997,start,
8170,ecf251d4_0,717.192,start_play,"['pass', 'openplay']"
8171,ecf251d4_0,717.3420000000001,end_play,"['pass', 'openplay']"
10449,ecf251d4_0,719.3027205266997,end,
10450,ecf251d4_0,719.7498803439839,start,
8172,ecf251d4_0,721.3520000000001,start_play,"['pass', 'openplay']"
8173,ecf251d4_0,721.5020000000002,end_play,"['pass', 'openplay']"
10452,ecf251d4_0,722.2498803439839,end,
10453,ecf251d4_0,739.7464674685104,start,
8174,ecf251d4_0,740.7919999999999,start_play,"['pass', 'openplay']"
8175,ecf251d4_0,740.942,end_play,"['pass', 'openplay']"
10455,ecf251d4_0,742.2464674685104,end,
10456,ecf251d4_0,743.7334712831621,start,
8176,ecf251d4_0,744.752,start_play,"['pass', 'openplay']"
8177,ecf251d4_0,744.902,end_play,"['pass', 'openplay']"
10458,ecf251d4_0,746.2334712831621,end,
10459,ecf251d4_0,747.6198282398445,start,
8178,ecf251d4_0,748.672,start_play,"['pass', 'openplay']"
8179,ecf251d4_0,748.8220000000001,end_play,"['pass', 'openplay']"
10461,ecf251d4_0,750.1198282398445,end,
10462,ecf251d4_0,751.746238775489,start,
8180,ecf251d4_0,753.392,start_play,"['pass', 'openplay']"
8181,ecf251d4_0,753.5420000000001,end_play,"['pass', 'openplay']"
10464,ecf251d4_0,754.246238775489,end,
10465,ecf251d4_0,755.2770685370451,start,
8182,ecf251d4_0,755.672,start_play,"['pass', 'openplay']"
8183,ecf251d4_0,755.8220000000001,end_play,"['pass', 'openplay']"
8184,ecf251d4_0,759.0319999999999,start_play,"['pass', 'openplay']"
8185,ecf251d4_0,759.182,end_play,"['pass', 'openplay']"
10468,ecf251d4_0,760.26711314365,end,
10469,ecf251d4_0,760.4549777131676,start,
8186,ecf251d4_0,760.952,start_play,"['pass', 'openplay']"
8187,ecf251d4_0,761.1020000000001,end_play,"['pass', 'openplay']"
8188,ecf251d4_0,763.6320000000001,start_play,"['pass', 'openplay']"
8189,ecf251d4_0,763.7820000000002,end_play,"['pass', 'openplay']"
10472,ecf251d4_0,765.2961147680398,end,
10473,ecf251d4_0,765.4726428164538,start,
8190,ecf251d4_0,766.992,start_play,"['pass', 'openplay']"
8191,ecf251d4_0,767.142,end_play,"['pass', 'openplay']"
10475,ecf251d4_0,767.9726428164538,end,
10476,ecf251d4_0,781.5104562934944,start,
8192,ecf251d4_0,782.152,start_throwin,['pass']
8193,ecf251d4_0,782.3020000000001,end_throwin,['pass']
8194,ecf251d4_0,784.8720000000001,start_play,"['pass', 'openplay']"
8195,ecf251d4_0,785.0220000000002,end_play,"['pass', 'openplay']"
10479,ecf251d4_0,786.0210597594398,end,
10480,ecf251d4_0,788.664875435089,start,
8196,ecf251d4_0,789.192,start_play,"['pass', 'openplay']"
8197,ecf251d4_0,789.3420000000001,end_play,"['pass', 'openplay']"
10482,ecf251d4_0,791.164875435089,end,
10483,ecf251d4_0,791.475163883481,start,
8198,ecf251d4_0,792.512,start_play,"['cross', 'openplay']"
8199,ecf251d4_0,792.662,end_play,"['cross', 'openplay']"
10485,ecf251d4_0,793.975163883481,end,
10486,ecf251d4_0,797.7859501151534,start,
8200,ecf251d4_0,798.3119999999999,start_play,"['pass', 'openplay']"
8201,ecf251d4_0,798.462,end_play,"['pass', 'openplay']"
8202,ecf251d4_0,800.152,start_play,"['pass', 'openplay']"
8203,ecf251d4_0,800.3020000000001,end_play,"['pass', 'openplay']"
8204,ecf251d4_0,802.952,start_play,"['pass', 'openplay']"
8205,ecf251d4_0,803.1020000000001,end_play,"['pass', 'openplay']"
10490,ecf251d4_0,804.6599322756933,end,
10491,ecf251d4_0,805.4083243819268,start,
8206,ecf251d4_0,806.157,start_challenge,['opponent_dispossessed']
8207,ecf251d4_0,806.457,end_challenge,['opponent_dispossessed']
10493,ecf251d4_0,807.9083243819268,end,
10494,ecf251d4_0,818.9327596079693,start,
8208,ecf251d4_0,819.2719999999999,start_play,"['pass', 'openplay']"
8209,ecf251d4_0,819.422,end_play,"['pass', 'openplay']"
8210,ecf251d4_0,821.992,start_play,"['pass', 'openplay']"
8211,ecf251d4_0,822.142,end_play,"['pass', 'openplay']"
10497,ecf251d4_0,823.1875535825491,end,
10498,ecf251d4_0,824.3704161283886,start,
8212,ecf251d4_0,825.152,start_play,"['pass', 'openplay']"
8213,ecf251d4_0,825.3020000000001,end_play,"['pass', 'openplay']"
10500,ecf251d4_0,826.8704161283886,end,
10501,ecf251d4_0,836.4396284371257,start,
8214,ecf251d4_0,838.432,start_play,"['pass', 'openplay']"
8215,ecf251d4_0,838.5820000000001,end_play,"['pass', 'openplay']"
10503,ecf251d4_0,838.9396284371257,end,
10504,ecf251d4_0,840.8796771883467,start,
8216,ecf251d4_0,842.392,start_play,"['pass', 'openplay']"
8217,ecf251d4_0,842.5420000000001,end_play,"['pass', 'openplay']"
10506,ecf251d4_0,843.3796771883467,end,
10507,ecf251d4_0,847.5692950137377,start,
8218,ecf251d4_0,848.472,start_play,"['pass', 'openplay']"
8219,ecf251d4_0,848.6220000000001,end_play,"['pass', 'openplay']"
8220,ecf251d4_0,851.152,start_play,"['pass', 'openplay']"
8221,ecf251d4_0,851.3020000000001,end_play,"['pass', 'openplay']"
10510,ecf251d4_0,852.1201319322579,end,
10511,ecf251d4_0,854.057626229298,start,
8222,ecf251d4_0,855.0319999999999,start_play,"['pass', 'openplay']"
8223,ecf251d4_0,855.182,end_play,"['pass', 'openplay']"
8224,ecf251d4_0,857.432,start_play,"['pass', 'openplay']"
8225,ecf251d4_0,857.5820000000001,end_play,"['pass', 'openplay']"
10514,ecf251d4_0,858.6930299215132,end,
10515,ecf251d4_0,860.0773059091782,start,
8226,ecf251d4_0,861.8720000000001,start_play,"['pass', 'openplay']"
8227,ecf251d4_0,862.0220000000002,end_play,"['pass', 'openplay']"
10517,ecf251d4_0,862.5773059091782,end,
10518,ecf251d4_0,876.8740799541254,start,
8228,ecf251d4_0,878.392,start_throwin,['pass']
8229,ecf251d4_0,878.5420000000001,end_throwin,['pass']
10520,ecf251d4_0,879.3740799541254,end,
10521,ecf251d4_0,880.2159403481921,start,
8230,ecf251d4_0,881.2719999999999,start_play,"['pass', 'openplay']"
8231,ecf251d4_0,881.422,end_play,"['pass', 'openplay']"
8232,ecf251d4_0,883.192,start_play,"['pass', 'openplay']"
8233,ecf251d4_0,883.3420000000001,end_play,"['pass', 'openplay']"
10524,ecf251d4_0,884.9087774925979,end,
10525,ecf251d4_0,888.1833529230444,start,
8234,ecf251d4_0,889.232,start_play,"['pass', 'openplay']"
8235,ecf251d4_0,889.3820000000001,end_play,"['pass', 'openplay']"
8236,ecf251d4_0,890.712,start_play,"['pass', 'openplay']"
8237,ecf251d4_0,890.8620000000001,end_play,"['pass', 'openplay']"
10528,ecf251d4_0,892.6511765575028,end,
10529,ecf251d4_0,893.1955755590029,start,
8238,ecf251d4_0,894.1120000000001,start_play,"['pass', 'openplay']"
8239,ecf251d4_0,894.2620000000002,end_play,"['pass', 'openplay']"
8240,ecf251d4_0,896.912,start_play,"['pass', 'openplay']"
8241,ecf251d4_0,897.0620000000001,end_play,"['pass', 'openplay']"
10532,ecf251d4_0,898.1204113402378,end,
10533,ecf251d4_0,906.8718551790814,start,
8242,ecf251d4_0,908.2719999999999,start_play,"['pass', 'openplay']"
8243,ecf251d4_0,908.422,end_play,"['pass', 'openplay']"
8244,ecf251d4_0,910.112,start_play,"['pass', 'openplay']"
8245,ecf251d4_0,910.2620000000001,end_play,"['pass', 'openplay']"
10536,ecf251d4_0,911.7002995222764,end,
